ell_s_over_lc,vT_over_lc,rstar_numeric,rstar_theory,abs_error,signed_error,error_in_grid_steps,signed_error_in_grid_steps,radius_step,theory_positive_radius,numeric_positive_radius,classification_match,transition_gap_vT_over_lc
0.049999999999999996,6.060214899245428,0.9296000000000001,0.9295826551120868,1.7344887913273155e-05,1.7344887913273155e-05,0.010840554945795722,0.010840554945795722,0.0016,True,True,True,5.960214899245428
0.049999999999999996,6.529755171036042,0.9616,0.9617761738361287,0.000176173836128668,-0.000176173836128668,0.1101086475804175,-0.1101086475804175,0.0016,True,True,True,6.429755171036042
0.049999999999999996,7.035675021851269,0.9936,0.994290413021667,0.0006904130216669468,-0.0006904130216669468,0.4315081385418418,-0.4315081385418418,0.0016,True,True,True,6.935675021851269
0.049999999999999996,7.58079311038668,1.0272000000000001,1.0271080832657522,9.191673424790991e-05,9.191673424790991e-05,0.0574479589049437,0.0574479589049437,0.0016,True,True,True,7.4807931103866805
0.049999999999999996,8.168146482604984,1.0608,1.0602124788184741,0.0005875211815258297,0.0005875211815258297,0.36720073845364354,0.36720073845364354,0.0016,True,True,True,8.068146482604984
0.049999999999999996,8.801007492194831,1.0928,1.0935875029570494,0.0007875029570494352,-0.0007875029570494352,0.492189348155897,-0.492189348155897,0.0016,True,True,True,8.701007492194831
0.049999999999999996,9.482902032012383,1.1280000000000001,1.1272176861036174,0.0007823138963827247,0.0007823138963827247,0.48894618523920297,0.48894618523920297,0.0016,True,True,True,9.382902032012383
0.049999999999999996,10.217629178079317,1.1616,1.1610881973805358,0.0005118026194641523,0.0005118026194641523,0.3198766371650952,0.3198766371650952,0.0016,True,True,True,10.117629178079317
0.049999999999999996,11.009282355581066,1.1952,1.195184850297788,1.5149702212058358e-05,1.5149702212058358e-05,0.009468563882536474,0.009468563882536474,0.0016,True,True,True,10.909282355581066
0.049999999999999996,11.862272144788507,1.2288000000000001,1.229494103254026,0.0006941032540259684,-0.0006941032540259684,0.43381453376623025,-0.43381453376623025,0.0016,True,True,True,11.762272144788508
0.049999999999999996,12.781350853962953,1.264,1.264003055508705,3.05550870494109e-06,-3.05550870494109e-06,0.0019096929405881813,-0.0019096929405881813,0.0016,True,True,True,12.681350853962954
0.049999999999999996,13.77163899614884,1.2992000000000001,1.2986994392502391,0.0005005607497610143,0.0005005607497610143,0.3128504686006339,0.3128504686006339,0.0016,True,True,True,13.67163899614884
0.049999999999999996,14.838653817365689,1.3328,1.333571608346499,0.0007716083464990309,-0.0007716083464990309,0.4822552165618943,-0.4822552165618943,0.0016,True,True,True,14.73865381736569
0.049999999999999996,15.988340035139956,1.368,1.3686085243212571,0.0006085243212570202,-0.0006085243212570202,0.3803277007856376,-0.3803277007856376,0.0016,True,True,True,15.888340035139956
0.049999999999999996,17.227102958632177,1.4032,1.4037997400551492,0.0005997400551491783,-0.0005997400551491783,0.3748375344682364,-0.3748375344682364,0.0016,True,True,True,17.127102958632175
0.049999999999999996,18.56184417488314,1.4384000000000001,1.4391353816637362,0.000735381663736101,-0.000735381663736101,0.45961353983506315,-0.45961353983506315,0.0016,True,True,True,18.46184417488314
0.049999999999999996,20.000000000000004,1.4752,1.4746061289595491,0.000593871040450944,0.000593871040450944,0.37116940028184,0.37116940028184,0.0016,True,True,True,19.900000000000002
0.05355755600467134,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,False,False,True,0.007115112009342672
0.05355755600467134,0.1077479145475366,0.0,0.000285707309131426,0.000285707309131426,-0.000285707309131426,0.17856706820714122,-0.17856706820714122,0.0016,True,False,False,0.0006328025381939217
0.05355755600467134,0.11609613089343249,0.0048000000000000004,0.004039682583723048,0.0007603174162769521,0.0007603174162769521,0.47519838517309504,0.47519838517309504,0.0016,True,True,True,0.008981018884089809
0.05355755600467134,0.12509115990805186,0.008,0.008053214763793903,5.321476379390247e-05,-5.321476379390247e-05,0.03325922737118904,-0.03325922737118904,0.0016,True,True,True,0.017976047898709185
0.05355755600467134,0.1347831160842501,0.0128,0.012341955824055586,0.00045804417594441475,0.00045804417594441475,0.2862776099652592,0.2862776099652592,0.0016,True,True,True,0.02766800407490741
0.05355755600467134,0.14522599674296482,0.0176,0.01692218036133257,0.0006778196386674311,0.0006778196386674311,0.4236372741671444,0.4236372741671444,0.0016,True,True,True,0.03811088473362215
0.05355755600467134,0.15647798287141804,0.0224,0.0218107654540637,0.0005892345459363006,0.0005892345459363006,0.3682715912101879,0.3682715912101879,0.0016,True,True,True,0.04936287086207536
0.05355755600467134,0.1686017632700044,0.027200000000000002,0.027025163067796284,0.00017483693220371813,0.00017483693220371813,0.10927308262732383,0.10927308262732383,0.0016,True,True,True,0.06148665126066172
0.05355755600467134,0.18166488381380433,0.032,0.03258336433913339,0.0005833643391333909,-0.0005833643391333909,0.3646027119583693,-0.3646027119583693,0.0016,True,True,True,0.07454977180446165
0.05355755600467134,0.1957401237745795,0.038400000000000004,0.03850385511439372,0.00010385511439371664,-0.00010385511439371664,0.0649094464960729,-0.0649094464960729,0.0016,True,True,True,0.08862501176523682
